!SESSION 2014-08-04 16:31:17.889 -----------------------------------------------
eclipse.buildId=4.3.2.M20140221-1700
java.version=1.7.0_40
java.vendor=Oracle Corporation
BootLoader constants: OS=win32, ARCH=x86_64, WS=win32, NL=en_US
Framework arguments:  -product org.eclipse.epp.package.jee.product
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 06:34:45.029
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 06:40:17.270
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 06:45:49.870
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 06:51:22.938
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 06:56:53.169
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:02:24.855
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:07:55.578
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:13:27.865
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:18:59.879
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:24:32.357
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:30:01.548
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:35:34.556
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:41:05.423
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:46:36.664
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:52:10.200
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 07:57:39.569
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:03:09.879
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:08:41.863
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:14:12.392
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:19:42.029
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:25:13.302
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:30:44.793
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:36:15.176
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:41:47.813
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:47:17.492
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:52:49.673
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 08:58:21.609
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:03:52.461
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:09:23.915
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:14:56.231
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:20:27.432
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:25:59.622
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:31:31.191
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:37:01.403
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:42:32.733
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:48:04.607
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:53:36.094
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 09:59:05.517
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:04:38.296
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:10:09.449
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:15:40.918
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:21:13.032
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:26:43.676
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:32:14.737
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:37:46.046
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:43:19.671
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:48:49.942
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:54:20.215
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 10:59:51.316
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:05:23.148
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:10:56.408
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:16:28.291
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:21:59.172
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:27:28.985
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:33:00.108
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:38:31.576
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:44:03.728
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:49:35.920
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 11:55:05.146
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 12:00:36.384
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 12:06:09.930
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 12:11:41.211
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
	at org.springsource.ide.eclipse.dashboard.internal.ui.editors.AggregateFeedJob.run(AggregateFeedJob.java:189)
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

!ENTRY org.eclipse.core.jobs 4 2 2014-08-16 12:17:10.659
!MESSAGE An internal error occurred during: "Downloading RSS feeds".
!STACK 0
java.lang.NullPointerException
	at org.springsource.ide.eclipse.commons.core.StatusHandler.log(StatusHandler.java:25)
